Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          43          78  -8.394306884368205E-005 -9.816818147818390E-021 
          43          79  -4.395669979269850E-005 -8.372868533267467E-021 
          43          80  1.448046974364270E-005 -5.386793239383821E-022 
          43          81  3.000689871879030E-005 -1.027513222299206E-020 
          43          82  2.080038448425773E-005 -2.985341929382699E-021 
          43          83  2.971439744779886E-005 -3.233908778886756E-020 
          43          84  1.357057234215826E-005 -1.360519016822598E-021 
          43          85  4.763270481852917E-006 2.913595660194172E-021 
          43          86  -1.336712478074951E-005 1.197906861161773E-020 
          43          87  3.059675792258821E-006 -4.195047118033227E-021 
          43          88  2.198566182617587E-006 1.052137905807637E-020 
          43          89  -1.263649201997681E-005 1.624670520791925E-022 
          43          90  4.963445870509782E-006 1.512708841868333E-021 
          43          91  3.323966083811355E-007 -3.796289147408478E-021 
          43          92  3.801764028005092E-006 -2.178278087484270E-021 
          43          93  -6.551447823077238E-006 -1.892051990823705E-022 
          43          94  3.900819633225137E-006 -3.470369503521198E-021 
          43          95  7.542622357795770E-008 -6.775758250478153E-023 
          43          96  -2.020257437019143E-006 -1.112129365007428E-021 
          43          97  -1.023868369410424E-006 3.021401832959570E-022 
          43          98  -1.937204293215167E-007 5.619061063593099E-022 
          43          99  -1.947234557241565E-007 1.282283932702774E-023 
          43         100  -1.048785464838209E-006 3.805197677668408E-022 
          43         101  2.235954159715594E-008 -5.699915459446146E-022 
          43         102  -6.333867610470501E-008 6.029819978360220E-022 
          43         103  3.082232313583721E-007 -1.137361394037385E-023 
          43         104  3.579744003159210E-007 2.089810534293597E-022 
          43         105  3.015388521546970E-007 3.219800987195305E-023 
          43         106  1.571035925168250E-007 -1.848518056360348E-023 
          43         107  3.847927877107889E-007 -5.750373450973387E-023 
          43         108  1.430463325325858E-007 8.473810361472526E-023 
          44          37  1.432756549569233E-002 1.959650487740507E-019 
          44          38  -0.103500450759814 -6.991409603710125E-017 
          44          39  -0.103910584324013 -2.255510609325436E-017 
          44          40  1.433657071206077E-002 -2.256265153376396E-018 
          44          41  -4.382939654958845E-003 1.068315765613228E-017 
          44          42  -4.398744528992598E-003 3.634937328325051E-018 
          44          43  -0.109263587171328 -4.386317699878485E-017 
          44          44  0.557682780381401 -1.746782608957896E-017 
          44          45  -0.109049980251430 3.240697604273043E-018 
          44          46  7.323122782000395E-003 -4.244788728079422E-018 
          44          47  -3.373694009545723E-004 4.951708912053208E-018 
          44          48  7.358985559893795E-003 -3.087321418289249E-018 
          44          49  -0.103627965949490 1.227526471796001E-017 
          44          50  -0.103508560234628 5.231675195264180E-017 
          44          51  1.350104677681861E-002 4.299296989557668E-019 
          44          52  -3.368802776573735E-003 1.506704106248512E-018 
          44          53  -3.407493337447614E-003 5.287791902067105E-019 
          44          54  1.347463401539001E-002 -6.589036583091467E-018 
          44          55  1.182304779773237E-002 -1.538215245621057E-018 
          44          56  7.079978956688851E-003 1.544220150725052E-018 
          44          57  -5.066241579613263E-003 -1.534023329684442E-019 
          44          58  1.714965605645962E-003 -9.120383463049762E-019 
          44          59  -4.992757999960091E-003 -2.158295848950014E-019 
          44          60  6.964209034224677E-003 -2.776028866401538E-018 
          44          61  -3.132220288682485E-003 2.571258467602512E-018 
          44          62  -2.052530747816463E-004 -3.813489160039361E-019 
          44          63  -4.565779173678310E-004 -1.925227705964668E-019 
          44          64  -4.837087891759454E-004 4.407104566418869E-019 
          44          65  -1.053893455108733E-004 -1.211618694935624E-019 
          44          66  -3.028116477483308E-003 1.211112566663950E-018 
          44          67  -2.478821699902926E-005 -2.106445476523809E-019 
          44          68  2.708746013603592E-004 6.355774893766868E-020 
          44          69  -1.210785110094333E-004 -6.385295875266911E-020 
          44          70  2.491124526915493E-004 5.560237017364658E-020 
          44          71  -4.223326533674185E-005 -8.341130001866586E-020 
          44          72  8.283540180578120E-004 -4.597546952716708E-019 
          44          73  -7.730633510618872E-005 4.019371364931517E-020 
          44          74  -3.037437360275357E-007 -4.641218110888787E-020 
          44          75  -2.623333514504202E-006 3.385121006593282E-022 
          44          76  -6.760019088434467E-005 -1.580260886498611E-020 
          44          77  -2.001261224231355E-004 1.262548280366575E-020 
          44          78  -2.229689665203252E-004 -3.092213981782794E-020 
          44          79  1.240805138934548E-005 8.146440145622599E-021 
          44          80  -4.189998346776889E-005 2.330448710600649E-020 
          44          81  1.336495520956288E-005 1.738143630806046E-020 
          44          82  2.593933799402571E-005 1.340547884199948E-020 
          44          83  1.872238443457486E-005 5.014162848241485E-021 
          44          84  3.118426800898753E-005 -2.358488110387454E-020 
          44          85  4.794401059069494E-006 -7.806455355102903E-021 
          44          86  4.594381562396786E-006 -1.412208093795964E-021 
          44          87  -1.267333754719541E-005 -5.365536118900874E-021 
          44          88  3.485405757116983E-006 -3.650155578863005E-021 
          44          89  2.305121578386053E-006 -3.293890263892306E-021 
          44          90  -1.295557079779654E-005 3.963396049518779E-021 
          44          91  -1.889193155912646E-006 2.153576479107259E-021 
          44          92  2.608962212171551E-007 2.600890247648432E-022 
          44          93  3.663265177637337E-006 2.099932609394504E-021 
          44          94  -6.332470023993274E-006 1.574168766846885E-021 
          44          95  3.666438471008406E-006 1.053372212300830E-021 
          44          96  1.647950234540443E-007 2.092567976820615E-021 
          44          97  -2.063243813999003E-008 -3.676002827002395E-022 
          44          98  -9.918031982803560E-007 1.992890773383946E-022 
          44          99  -1.545281998119628E-007 -7.509347618873080E-022 
          44         100  -1.411408429978585E-007 3.692820341961617E-023 
          44         101  -9.454878837760751E-007 -4.414250508355936E-022 
          44         102  2.283485728322757E-008 -4.141420898619534E-022 
          44         103  1.266772550449355E-007 1.285942011294934E-022 
          44         104  2.864665295727949E-007 -2.161937546126698E-023 
          44         105  3.174804824955981E-007 5.364600519904983E-023 
          44         106  2.705044862251253E-007 -1.243182781081110E-023 
          44         107  1.303101483123045E-007 -8.968619444538640E-023 
          44         108  3.721653109641022E-007 5.495427511440217E-023 
          45          37  -4.381881770919902E-003 3.277413876796863E-018 
          45          38  1.423886814851464E-002 7.926554060436772E-018 
          45          39  -0.103353209087467 1.338960199212462E-017 
          45          40  -0.104018910561123 -1.994811290142671E-017 
          45          41  1.434197975848928E-002 1.619639439953085E-018 
          45          42  -4.369784265327819E-003 -2.726576115797829E-018 
          45          43  7.332927263653261E-003 -2.453474697246064E-017 
          45          44  -0.109049980251430 3.240697604273043E-018 
          45          45  0.557698405036587 -2.681972701582768E-016 
          45          46  -0.109044019005728 -3.877679504437215E-017 
          45          47  7.322991547133430E-003 -1.353325455541976E-017 
          45          48  -3.490345913593242E-004 5.766553759090565E-018 
          45          49  1.360596235430557E-002 -5.043362983234295E-018 
          45          50  -0.104016803347810 -1.439766508226769E-017 
          45          51  -0.103406061982112 -1.005505515211162E-016 
          45          52  1.350112037521574E-002 -5.403837278498848E-018 
          45          53  -3.375993369236949E-003 6.346905542916628E-018 
          45          54  -3.381203318885692E-003 3.859447638650478E-018 
          45          55  7.200181713204957E-003 3.298318332804956E-018 
          45          56  1.192539405709130E-002 -1.470294794906480E-018 
          45          57  7.041291633280566E-003 1.883342264607237E-018 
          45          58  -5.077775250645430E-003 -7.091633863013467E-020 
          45          59  1.725275439476205E-003 -1.976467412687867E-018 
          45          60  -5.122487816070692E-003 2.645364256754432E-018 
          45          61  -3.198952702528232E-003 -3.838120113380471E-019 
          45          62  -3.168249769976783E-003 1.139670111544064E-018 
          45          63  -1.839902459744847E-004 -2.203652519931823E-019 
          45          64  -4.926231359360710E-004 6.829426547244041E-019 
          45          65  -4.850972271659100E-004 -1.572339037578981E-019 
          45          66  -2.127529205140850E-004 -3.605202610054799E-020 
          45          67  8.491230421594514E-004 1.191317219488442E-019 
          45          68  -1.046978742704069E-005 3.851914601454595E-020 
          45          69  2.632472188913524E-004 6.234795343490204E-020 
          45          70  -1.138733925767826E-004 -6.985661825968226E-020 
          45          71  2.523705151437632E-004 1.904617138116346E-019 
