Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          43          87  -9.149101136645100E-006 -1.057003762012195E-021 
          43          88  -9.030046030589005E-006 -2.973249390024587E-022 
          43          89  -5.879566108370757E-006 2.223197527123319E-021 
          43          90  -4.968360416146323E-006 -2.462932146016478E-021 
          43          91  8.955072355007841E-007 2.613281667495937E-021 
          43          92  1.171125069666787E-006 -1.326419510558818E-021 
          43          93  3.612467615897625E-006 -1.169024204323295E-021 
          43          94  1.177643905566353E-006 1.627834667164581E-021 
          43          95  9.998135164370333E-007 -4.588631915964059E-021 
          43          96  2.688226554194651E-006 -9.950880934408336E-023 
          43          97  -4.259399749049541E-008 -1.438346265928830E-022 
          43          98  -7.160572646671447E-007 4.120039411743881E-022 
          43          99  -7.072347437328522E-007 -2.394434947915640E-022 
          43         100  -5.520058174234707E-008 3.492997658993678E-022 
          43         101  -6.023239228853672E-007 7.138329983030212E-022 
          43         102  -6.076235339651878E-007 1.441276293765253E-022 
          43         103  9.886746156461854E-008 -6.042275229713109E-022 
          43         104  1.780045073208713E-007 -6.850264601060473E-022 
          43         105  9.628068511974800E-008 -7.504251085023023E-022 
          43         106  8.376701130577124E-008 -8.470586675707230E-022 
          43         107  1.608308615022128E-007 -9.612231874898632E-022 
          43         108  8.283231272142810E-008 -9.188808171636824E-022 
          44          37  2.381648887128838E-002 -9.619557993458284E-018 
          44          38  -0.126266411322586 -1.987455455551017E-017 
          44          39  -0.127689143844228 -1.302126682277258E-017 
          44          40  2.391688703128105E-002 8.491016558917025E-019 
          44          41  -6.565132609784907E-003 -1.521870965358063E-017 
          44          42  -6.583707434010576E-003 -4.893647997014313E-018 
          44          43  -0.138319834317886 8.943048182535268E-018 
          44          44  0.642058145604387 -5.546498330820696E-017 
          44          45  -0.137652008723275 4.361974551938502E-018 
          44          46  1.283020961042603E-002 3.972009067346893E-018 
          44          47  4.005391766827440E-003 -5.335319982402701E-019 
          44          48  1.305423971495607E-002 3.254723782837231E-018 
          44          49  -0.129813739520296 2.852871509669688E-017 
          44          50  -0.129756503233373 1.280098506235949E-018 
          44          51  2.873912785219387E-002 5.641910606103950E-018 
          44          52  -1.155713198752917E-002 4.672099315232952E-018 
          44          53  -1.180449476871424E-002 -7.291533996914124E-018 
          44          54  2.867037106790666E-002 9.577238389818126E-018 
          44          55  2.167328251573727E-002 5.419074208466473E-018 
          44          56  1.095540677678362E-002 -2.774760109952912E-018 
          44          57  -8.771744817147237E-003 -9.568448410885168E-019 
          44          58  7.120651612537932E-003 3.365703871848652E-018 
          44          59  -8.486289130518890E-003 3.620853013733952E-018 
          44          60  1.058193145178220E-002 2.316688831667548E-018 
          44          61  -3.861714363579933E-003 -4.330181815721840E-019 
          44          62  -1.397138425073774E-003 -2.215134341207069E-019 
          44          63  3.766233493582018E-004 3.018205067731568E-019 
          44          64  3.654607185014474E-004 -1.908758116666250E-019 
          44          65  -1.078795272142572E-003 -3.554141859683252E-019 
          44          66  -3.609080819941198E-003 -4.524904939510543E-019 
          44          67  7.081216764978333E-004 -3.339238037674154E-020 
          44          68  3.377335377040689E-004 1.311599452736278E-019 
          44          69  -5.242630532621060E-004 -6.619350179991326E-020 
          44          70  3.015626147305661E-004 9.062143005392734E-020 
          44          71  5.623874585199691E-004 1.672834530923127E-019 
          44          72  3.970880450639081E-004 7.682592267116053E-021 
          44          73  -2.029740771817699E-004 8.689455116073578E-021 
          44          74  5.860722324946443E-005 -1.742829093398542E-019 
          44          75  5.296202025268436E-005 -2.011516068159377E-019 
          44          76  -1.740357992245977E-004 2.241313144247229E-020 
          44          77  -6.252987612500250E-005 -9.674177729093248E-020 
          44          78  -1.017869127734074E-004 1.693697818635913E-019 
          44          79  2.197188357155556E-005 -1.633380646935277E-020 
          44          80  -1.389603701861766E-005 4.218535602656627E-021 
          44          81  2.037918389282780E-005 3.479745241410766E-020 
          44          82  3.052990313902763E-005 -6.311154137415133E-021 
          44          83  1.369796744420614E-005 8.444329295314136E-021 
          44          84  3.960595952358857E-005 -5.167576114187651E-021 
          44          85  -4.113186777379461E-006 -3.358479564770271E-021 
          44          86  -3.526617883786761E-006 -2.089724247057924E-021 
          44          87  -4.517480646979106E-006 8.222748632233330E-022 
          44          88  -7.192953827577665E-006 1.380533956433807E-021 
          44          89  -7.689219270918546E-006 3.311973408879666E-021 
          44          90  -5.627687206475932E-006 2.262728620375885E-021 
          44          91  2.414400601729032E-006 -1.773605600930687E-021 
          44          92  6.221277422662951E-007 -1.637640205512590E-021 
          44          93  1.006303234681385E-006 -1.651371238941467E-021 
          44          94  3.037824614452852E-006 1.069676416599869E-021 
          44          95  9.517447673164686E-007 2.502880250013511E-022 
          44          96  1.017281307716130E-006 5.678139076068224E-022 
          44          97  -5.418676064146027E-007 -3.356124520075070E-021 
          44          98  3.378771735241685E-010 -9.835051340598713E-022 
          44          99  -6.462266700971822E-007 -1.460860046472424E-021 
          44         100  -5.772005858839843E-007 -1.012289618388861E-021 
          44         101  -4.071668906605822E-008 8.624780770679087E-022 
          44         102  -6.021440432106176E-007 -8.077280564288273E-022 
          44         103  7.629119202290773E-008 2.495299387159708E-021 
          44         104  9.100707386966993E-008 2.981555517933065E-021 
          44         105  1.648341250280367E-007 4.342084277640711E-021 
          44         106  8.398759074283514E-008 3.822721915313052E-021 
          44         107  8.644288256813524E-008 4.203293037576636E-021 
          44         108  1.690906440618855E-007 6.208513187047039E-021 
          45          37  -6.485046623714039E-003 3.180197105428315E-018 
          45          38  2.346525047243226E-002 -1.753744902220199E-018 
          45          39  -0.125867006321486 8.152827821366188E-018 
          45          40  -0.127778981918287 5.485800262140601E-018 
          45          41  2.391646290289531E-002 1.524373232595682E-018 
          45          42  -6.539584193151753E-003 9.646260084739577E-018 
          45          43  1.287351473720866E-002 2.428518246014483E-018 
          45          44  -0.137652008723275 4.361974551938502E-018 
          45          45  0.642102361872192 -3.650689305826851E-017 
          45          46  -0.137759806578800 -1.068134766175093E-017 
          45          47  1.286264550465307E-002 7.580512033688475E-019 
          45          48  3.946918807814029E-003 -3.662017536265191E-018 
          45          49  2.911194477626674E-002 -2.372527663217457E-017 
          45          50  -0.131147337659201 3.331204923476393E-017 
          45          51  -0.129297475999217 2.233339190716869E-017 
          45          52  2.867793342116692E-002 1.211833863267120E-017 
          45          53  -1.156402491604887E-002 -2.962335355024434E-018 
          45          54  -1.168232808601714E-002 8.463128780158581E-018 
          45          55  1.119939402374343E-002 -4.785228241648632E-018 
          45          56  2.184028386475430E-002 -3.474879082713868E-018 
          45          57  1.082924144383029E-002 -5.198900630920154E-019 
          45          58  -8.715752670535310E-003 -9.328446287821866E-019 
          45          59  7.099026209583438E-003 6.413502808922793E-019 
          45          60  -8.859106622282179E-003 1.874312212603961E-018 
          45          61  -3.924147316758206E-003 -1.338988499097379E-019 
          45          62  -3.848765512623032E-003 7.192983356369687E-019 
          45          63  -1.335720417446171E-003 -3.036662450608819E-019 
          45          64  3.263725536893949E-004 5.378887805036917E-019 
          45          65  3.715066048961669E-004 -3.291334233381825E-019 
          45          66  -1.422370140926110E-003 1.744853302244217E-018 
          45          67  4.095563979434066E-004 -8.790751479312007E-020 
          45          68  6.907678392146447E-004 -1.238271143118335E-019 
          45          69  3.233128623495344E-004 -1.201291575855418E-019 
          45          70  -5.059057357390419E-004 -3.910190778233695E-020 
          45          71  2.998161252367197E-004 -6.963255851099886E-020 
