Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          43          87  -1.295065654664682E-005 -4.259300363171277E-023 
          43          88  -1.289904408152845E-005 5.904189917045017E-021 
          43          89  -8.483759499598821E-006 1.106594326176401E-020 
          43          90  -5.271943664549559E-006 7.035970495220589E-021 
          43          91  1.194339067110480E-006 2.034286845896495E-021 
          43          92  2.012634742326857E-006 -4.527301251576925E-021 
          43          93  4.611880171884235E-006 -5.119541868939685E-021 
          43          94  2.023288159939935E-006 2.760095419300943E-021 
          43          95  1.374388468800933E-006 2.905861111077988E-021 
          43          96  2.804591863169958E-006 1.815486496471378E-022 
          43          97  -2.575179167408384E-007 -5.320601545216204E-021 
          43          98  -1.016198565689828E-006 -4.128081703083812E-021 
          43          99  -9.759555365775301E-007 2.271115599322227E-021 
          43         100  -2.571564298875248E-007 -2.314079945200583E-021 
          43         101  -6.829880702063179E-007 5.586869368780043E-022 
          43         102  -6.746068747153423E-007 -1.246270040667679E-021 
          43         103  2.321101429928353E-007 7.963428317043582E-021 
          43         104  3.281485088129601E-007 5.184114208092370E-022 
          43         105  2.473632946060645E-007 1.396710853591643E-020 
          43         106  2.159428977490601E-007 8.979334312290600E-021 
          43         107  2.783011741923149E-007 4.792206998661684E-021 
          43         108  2.371474065190330E-007 6.667682976764643E-021 
          44          37  2.712699138871526E-002 1.790872294675632E-017 
          44          38  -0.134693534701791 2.260560228918355E-018 
          44          39  -0.136261498599083 2.386758868300576E-017 
          44          40  2.724264453381785E-002 3.976231683656064E-018 
          44          41  -6.956210104852407E-003 1.909133822656743E-017 
          44          42  -6.930079274619834E-003 2.343994285318571E-018 
          44          43  -0.151842528229436 -6.063834227290543E-017 
          44          44  0.673303863863285 -2.607684116239282E-016 
          44          45  -0.151088033977528 3.850888300065840E-017 
          44          46  1.483967078347365E-002 -3.598878786039108E-018 
          44          47  4.279340998856973E-003 3.795939365923502E-018 
          44          48  1.510213007778015E-002 1.261448531784371E-017 
          44          49  -0.136375530434722 1.132751436905345E-017 
          44          50  -0.136495645667386 3.498645804441046E-017 
          44          51  3.413343131573832E-002 -5.092362100740997E-018 
          44          52  -1.361823282342763E-002 7.297368380504820E-018 
          44          53  -1.392431632949821E-002 -8.214080016678985E-018 
          44          54  3.405345277948776E-002 -1.002549223420687E-017 
          44          55  2.540440469068273E-002 2.028767395752777E-018 
          44          56  1.124650007414746E-002 5.022544444761689E-018 
          44          57  -8.847297140449704E-003 7.589123967334457E-019 
          44          58  7.925013921082446E-003 -2.255865897575260E-018 
          44          59  -8.588285568885752E-003 -1.430952854939324E-018 
          44          60  1.086811162750861E-002 2.702168664803820E-018 
          44          61  -4.555772613987714E-003 -6.300924011725432E-019 
          44          62  -1.531549051810467E-003 -7.716814065406217E-019 
          44          63  4.366569134664435E-004 -6.954871125836000E-019 
          44          64  4.252743491273653E-004 1.583007128884919E-019 
          44          65  -1.217267188322929E-003 -5.502350179053616E-019 
          44          66  -4.284419188544261E-003 1.888851564800045E-019 
          44          67  8.753498306038263E-004 2.869474211076419E-019 
          44          68  4.373402978509096E-004 9.205480649567549E-020 
          44          69  -6.143781803575063E-004 2.442405485292524E-019 
          44          70  4.054285849015747E-004 6.012562976847586E-020 
          44          71  7.106458080418354E-004 -4.815284111862987E-020 
          44          72  6.825360357693152E-004 1.309771182571731E-020 
          44          73  -2.595569544626185E-004 -5.833981348343984E-021 
          44          74  6.148557435058521E-005 -3.043404572858407E-019 
          44          75  5.243058679140032E-005 1.080342947424310E-019 
          44          76  -2.243673429772398E-004 -3.751080861906689E-020 
          44          77  -1.238118954527293E-004 5.088774317485964E-020 
          44          78  -1.613642972257438E-004 -5.831944454826050E-020 
          44          79  2.673978612546320E-005 -1.731100212205352E-022 
          44          80  -1.300490858970520E-005 -1.539760172826824E-020 
          44          81  2.431221305876983E-005 4.911649379117101E-021 
          44          82  4.776801430202042E-005 -2.993479496948069E-020 
          44          83  2.700651565430063E-005 -1.806996761741844E-020 
          44          84  5.731386416610729E-005 8.449111555821612E-021 
          44          85  -4.509311137834578E-006 3.076926695724414E-021 
          44          86  -3.612144507891335E-006 4.318156527119644E-021 
          44          87  -6.923846545801586E-006 -5.624323425939943E-021 
          44          88  -1.092255154044170E-005 2.400870291177223E-021 
          44          89  -1.143624163840364E-005 3.754745040469700E-021 
          44          90  -8.180917752798370E-006 6.291460996615661E-021 
          44          91  2.492345410436580E-006 -1.718988607579594E-021 
          44          92  9.089886628242842E-007 -6.811239442471834E-021 
          44          93  1.801769017976269E-006 -4.832459878798506E-021 
          44          94  3.982546485741292E-006 -9.353445008184247E-022 
          44          95  1.764603131564673E-006 -7.476449405063279E-022 
          44          96  1.399199076455611E-006 -3.986581308567658E-021 
          44          97  -6.267699446727586E-007 3.936096774895687E-022 
          44          98  -1.844146358095461E-007 1.220136280126758E-021 
          44          99  -8.917332626948722E-007 4.478519174520679E-021 
          44         100  -8.255757703947759E-007 2.026220686184380E-021 
          44         101  -2.175927095042956E-007 2.474981367371808E-021 
          44         102  -6.651418774577797E-007 4.751764531365160E-022 
          44         103  1.618773847642622E-007 2.023380393119166E-022 
          44         104  1.954260798215137E-007 -5.854474536316687E-021 
          44         105  2.908307365077625E-007 3.461824327702900E-021 
          44         106  2.002178692270893E-007 -4.386125932742787E-022 
          44         107  1.845621175241825E-007 -3.663750999720107E-021 
          44         108  2.653048415746193E-007 -4.084318427436634E-021 
          45          37  -6.806062186515404E-003 -5.346778354551503E-018 
          45          38  2.672028697356119E-002 9.085597537145501E-018 
          45          39  -0.134176724236363 6.650786559601954E-018 
          45          40  -0.136184685924925 7.033650733623060E-017 
          45          41  2.725597297839079E-002 -8.640128095880542E-019 
          45          42  -6.888263473395924E-003 -9.448743423368378E-018 
          45          43  1.484463409008645E-002 8.148430807376989E-020 
          45          44  -0.151088033977528 3.850888300065840E-017 
          45          45  0.673348276920995 8.240877233251508E-017 
          45          46  -0.151462447109309 -1.428423414216776E-017 
          45          47  1.491185274260425E-002 -3.272925868745909E-018 
          45          48  4.172299857789333E-003 -1.477986255588343E-017 
          45          49  3.462598858570911E-002 -1.734335259958765E-017 
          45          50  -0.138198138644058 6.529310898810330E-017 
          45          51  -0.135725125322411 -2.501486980863201E-019 
          45          52  3.406653104692222E-002 -5.983182713986353E-019 
          45          53  -1.362365913606943E-002 6.356092627666171E-018 
          45          54  -1.377547506942102E-002 3.426903894728931E-019 
          45          55  1.149236176194948E-002 -4.314840631337621E-018 
          45          56  2.558694225199117E-002 1.063675297263472E-017 
          45          57  1.107165639638716E-002 1.441894406321305E-019 
          45          58  -8.781455640777447E-003 2.630995137425867E-018 
          45          59  7.891216028160399E-003 -5.508404337965390E-018 
          45          60  -8.933846498158664E-003 -2.732684481892875E-018 
          45          61  -4.597708953853992E-003 -6.727661267140134E-019 
          45          62  -4.515170318421128E-003 -1.096951605598330E-018 
          45          63  -1.456367789927881E-003 -8.294684420387442E-019 
          45          64  3.935001066680736E-004 -4.967373286258912E-019 
          45          65  4.506009286994758E-004 6.755336287081540E-019 
          45          66  -1.580118114599089E-003 4.124589831637644E-019 
          45          67  7.062768764624348E-004 -7.503983004347004E-020 
          45          68  8.422624075433558E-004 2.700748329063237E-019 
          45          69  4.229691323471634E-004 1.662317657799361E-019 
          45          70  -5.966594995483929E-004 -4.386435517793176E-020 
          45          71  4.015925997252515E-004 -2.832477854156328E-019 
